0,2,4,-2,-3,-1,-6,-6,0,-1,1,-3,0,-3,0,-10,-1,false
0,-5,5,-5,0,2,-6,-4,-3,1,-3,-4,1,4,0,2,-1,true
0,-5,3,2,1,1,-4,-9,-2,1,-4,2,10,-1,4,0,-4,?
0,1,4,-3,-4,-2,-4,-10,-2,-6,3,-2,-2,-2,2,2,0,true
0,-1,1,1,-2,2,-9,-6,1,1,2,-4,0,-4,5,-2,-3,?
0,-2,4,1,2,2,-1,-6,-1,0,-4,-1,4,-3,2,-4,0,true
0,-3,0,-4,-2,-4,-2,-9,-2,-8,4,-5,10,-2,5,-6,-4,?
0,2,5,1,-2,0,-3,-8,1,-2,-6,-3,1,-2,-2,2,0,true
0,0,1,-4,-1,1,-9,-2,1,0,-6,2,0,4,3,3,-5,true
0,-4,3,0,-5,-2,-10,-8,2,-8,-6,-1,-2,1,-2,-2,-1,?
0,2,5,1,0,1,-5,-9,-3,-3,-5,0,7,-3,-2,-3,-3,false
0,1,2,2,1,-3,-10,-8,-3,-2,3,1,5,-5,-2,3,0,false
0,-1,4,2,-3,2,-10,-3,-1,-5,1,-5,5,-3,2,0,0,true
0,-1,4,-2,-5,1,-7,-5,0,-2,4,1,2,-1,3,3,-4,?
0,-5,4,1,1,0,-10,-9,-1,-1,3,-1,4,-5,-2,-6,-1,true
0,2,5,0,1,-3,-10,-5,3,-7,-2,1,8,-5,2,-8,-5,false
0,-1,5,-2,-2,2,-8,0,2,-2,-1,2,-2,5,4,-5,-2,true
0,-2,4,-3,1,0,-4,-3,-3,-5,2,2,-2,0,5,4,-2,true
0,1,0,2,2,2,-7,-9,-2,-3,-1,-4,5,-2,2,-5,-4,false
0,0,3,2,-3,-1,-3,-2,-2,1,-1,-3,6,0,2,-5,0,true
