0,-5,3,-5,-4,-3,-10,-6,-3,-5,-1,-4,1,-3,-1,-3,-2,false
0,-2,3,1,0,2,2,-10,1,-2,-5,1,2,0,2,1,-1,false
0,-4,4,1,1,1,2,-6,0,-7,-2,-4,3,-2,2,-10,-1,false
0,0,4,-2,-1,-1,-2,-4,-4,-5,2,-1,4,-2,-2,-9,-5,false
0,-1,1,2,1,-1,-2,-5,4,1,4,1,1,1,1,4,-5,true
0,2,5,1,-4,2,-9,-7,0,-1,1,1,3,3,-2,-7,-3,false
0,-4,2,-5,1,1,-10,-3,-3,-1,-5,2,10,1,1,-2,-1,false
0,-2,0,0,-4,-1,-1,-10,1,-8,2,2,8,4,-2,2,-2,false
0,-5,1,0,-3,-3,-8,-4,2,-5,-1,-5,9,-3,0,0,-1,true
0,-1,1,-4,-3,-4,-8,-2,-2,-2,-2,0,-2,5,-1,-4,-1,false
0,-1,4,0,-3,1,-9,-9,2,-2,1,1,4,-2,2,-1,-2,true
0,2,2,0,-2,0,-5,-4,4,0,4,-5,-1,-1,3,-3,-2,true
0,1,1,1,-5,1,2,-9,-2,-3,-5,2,-2,-1,4,-5,-5,false
0,2,1,1,-2,2,1,-10,-1,-6,0,-2,7,-2,5,4,-1,true
0,-1,1,-2,0,-2,1,-9,-2,0,-5,-1,-1,-3,-1,4,-3,true
0,-1,0,-3,2,0,0,-2,1,-7,0,-5,0,-5,-1,-1,-4,false
0,2,4,-4,-4,-4,-8,-4,2,-3,3,-5,0,4,-2,-5,0,false
0,1,3,-2,-5,0,0,-1,-1,-8,-5,2,1,-1,-1,-3,0,true
0,-1,0,-3,0,-1,-3,-6,-3,-3,1,-3,-1,5,0,-1,-5,false
0,0,4,-5,1,-3,-8,-10,-2,-5,-6,-3,-2,2,0,-2,-4,true
