0,-1,0,2,2,2,-6,-9,-2,-2,-4,-5,7,-4,-1,-8,-1,?
0,-5,1,-3,-2,2,-5,-4,0,1,-4,1,8,-4,1,-4,-3,?
0,0,0,-4,-1,-3,-9,-1,-4,-5,-6,0,9,0,0,3,-2,false
0,0,5,1,-4,-2,1,-4,4,-3,-1,-4,-2,0,2,-3,0,false
0,1,3,-4,2,2,1,-6,-1,-8,4,-1,-2,-1,0,-10,-5,false
0,-5,4,0,-5,-2,-10,-6,0,-8,-2,1,10,0,3,2,-1,?
0,1,4,-2,-2,-2,-4,0,-4,-7,3,-5,7,-2,-2,-8,-5,false
0,0,3,0,-3,1,1,-9,-3,-8,-4,-4,10,-2,4,1,-4,false
0,-3,2,-2,-5,1,2,-8,-3,-3,-5,-4,-2,-5,-1,-9,-5,true
0,0,2,1,-5,1,-2,-2,-3,-5,0,0,0,4,0,-8,-3,true
0,2,0,2,-3,-3,1,-4,2,-2,3,-5,6,1,4,1,-5,false
0,1,4,2,-5,0,-10,-3,-4,-5,-6,2,10,4,1,-1,-1,true
0,1,3,-1,-2,-1,-6,-5,0,-6,1,-3,2,4,1,1,-4,true
0,-3,2,-1,-4,2,-4,-6,-4,-3,3,-4,-2,3,0,2,-2,true
0,0,3,1,-4,0,-5,-3,-1,-3,1,-5,2,1,2,4,-2,true
0,-4,2,2,1,2,-6,-2,3,-5,-3,2,-1,3,0,-8,-5,?
0,-4,4,-1,-5,0,-10,0,4,-8,2,-3,10,4,-1,-4,0,false
0,-5,5,0,-4,-4,2,0,4,-3,1,-2,6,3,4,-2,-1,?
0,-5,3,1,-3,-4,-3,-8,4,-7,3,-5,6,0,1,-1,-1,false
0,-2,4,-4,0,2,-2,-1,-4,0,-6,2,8,2,-1,-2,-1,false
