0,0,0,-2,-1,-4,2,-8,0,-5,-2,2,4,-5,0,4,-5,true
0,1,4,-4,-5,-3,2,-9,2,1,-3,2,-2,2,3,-1,-4,true
0,-4,5,1,-5,0,-10,-2,-2,-1,-6,0,6,-4,-1,-3,-1,true
0,-1,3,-1,-4,2,-4,-3,3,-3,-1,1,6,4,-1,-3,-5,true
0,1,1,1,-4,2,-2,-2,-4,-3,-1,2,9,-1,1,-7,-4,false
0,-5,1,-2,1,-1,-5,-2,2,1,3,-4,2,5,1,0,-1,false
0,-4,5,0,-2,-1,-6,-6,-2,-7,-3,-2,4,0,3,-6,-5,false
0,0,1,1,-2,1,-4,-9,-3,-7,-1,2,10,0,-2,-6,-4,true
0,2,4,-5,-1,2,-6,-8,-1,-2,-4,-1,-1,5,4,3,-3,false
0,-4,3,-5,-2,-2,1,-10,-4,-7,-5,1,1,4,1,-2,-1,false
0,0,2,-1,-1,1,0,-3,1,-7,-6,-1,-2,-2,2,-8,-4,false
0,-4,4,-4,1,-2,-3,-8,1,-1,-5,1,6,-5,2,-9,-3,false
0,-3,1,-5,-5,2,-7,-5,2,-8,3,-1,5,3,1,1,0,true
0,-2,2,-3,-4,-3,-10,-8,2,-3,-5,2,1,-2,5,-6,-4,true
0,-5,4,-2,-3,1,-4,-4,-1,-8,-3,-1,1,-4,-2,0,0,false
0,2,5,2,2,1,-10,-2,1,-6,-3,-5,-2,4,-2,0,-5,true
0,-5,0,-3,-4,-2,-8,-6,4,-7,3,-4,0,0,3,0,-3,false
0,2,1,-3,-2,-1,2,0,3,-1,0,0,2,-5,-1,-3,-1,false
0,2,5,-1,-2,-3,0,-7,3,1,0,-4,4,2,2,4,-2,false
0,-2,0,-1,-3,-1,-3,-1,4,-7,1,-2,1,-4,-1,4,-2,true
0,2,0,1,-1,-3,-7,-1,0,-1,-1,0,4,1,-2,-10,0,false
0,-3,1,-1,-1,2,-10,0,-2,-8,2,-3,-1,-2,-1,-10,0,true
0,-2,3,0,2,2,-10,-9,-4,-6,1,-4,7,-5,3,-8,-2,true
0,-3,2,-3,-5,2,-5,-1,4,-7,0,-5,7,4,-2,-7,-2,true
0,1,3,-3,-3,-1,-5,-4,-3,-4,3,0,0,-4,4,-7,0,false
0,1,3,-1,-1,0,-1,-5,-2,-1,-2,2,2,5,-2,-10,0,true
0,1,2,-3,-5,-2,2,-4,2,-7,-4,2,6,-5,-1,-10,-2,false
0,-1,1,-4,-2,-4,-5,-3,2,0,2,0,7,-3,-2,-10,-2,false
0,-5,1,-3,1,-1,-9,-10,1,1,-3,-3,3,0,2,-7,-2,true
0,1,3,-4,-3,-3,-5,0,-4,-2,4,2,0,4,1,-1,-1,true
0,-5,1,-3,-4,2,-5,-4,2,-7,-5,-4,2,1,0,0,-2,true
0,2,0,-2,0,-3,-3,-5,-1,-2,-3,2,9,-5,5,-1,-3,false
0,0,0,-1,1,-2,-5,-8,-2,-7,-5,-4,-2,1,1,4,-4,true
0,-5,0,1,-5,0,-6,-8,4,-3,0,-2,3,-3,3,-1,-4,true
0,2,2,2,2,2,-9,-10,2,-1,0,-5,6,-2,4,-3,-1,true
0,2,1,-4,-1,0,1,-7,-2,-3,4,-5,9,2,-2,-8,0,true
0,0,3,-3,-4,1,-9,-1,2,-7,3,-3,10,-3,5,-8,-2,false
0,2,2,1,-3,-1,-8,-3,-3,-7,0,-4,9,-4,4,2,-1,false
0,0,2,-4,2,2,-10,-5,4,-4,3,1,3,-5,0,-5,0,true
0,0,5,-5,2,1,-7,-4,-3,-4,-1,-3,7,0,3,3,-3,false
